seller-name,seller-type,layout_type,property_type,projName,location,val 2,unit,area,val 4,possession,number of bedrooms
DAYSTARS REALTORS,AGENT,BHK,Apartment,Vishal Leela Heights,Wakad,51.11,L,"3,677 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Wakad Pune
DAYSTARS REALTORS,AGENT,BHK,Apartment,Mihir Amara Phase 1,Wakad,70,L,"5,185 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Wakad Pune
DAYSTARS REALTORS,AGENT,BHK,Apartment,Goyal My Homes,Wakad,50,L,"3,445 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Wakad Pune
S K Real Estate,AGENT,BHK,Apartment,,Aundh,1.55,Cr,"9,365 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Aundh Pune
S K Real Estate,AGENT,BHK,Apartment,,Kothrud,78,L,"14,716 / sq ft",Ready to move,North facing,1 BHK Property for Sale in Kothrud Pune
S K Real Estate,AGENT,BHK,Apartment,,Bavdhan,1.1,Cr,"10,091 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Bavdhan Pune
S K Real Estate,AGENT,BHK,Independent Floor,,Erandwane,4.5,Cr,"15,192 / sq ft",Ready to move,East facing,4 BHK Property for Sale in Erandwane Pune
S K Real Estate,AGENT,BHK,Apartment,,Kothrud,2.25,Cr,"14,062 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Kothrud Pune
S K Real Estate,AGENT,BHK,Apartment,,Shivaji Nagar,1.3,Cr,"15,853 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Shivaji Nagar Pune
Blessed reality,AGENT,BHK,Apartment,Anand Green Crest,Fursungi,65,L,"5,158 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Fursungi Pune
Blessed reality,AGENT,BHK,Apartment,KUL Sophronia,Wadgaon Sheri,1.45,Cr,"8,529 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Wadgaon Sheri Pune
Blessed reality,AGENT,BHK,Apartment,Kumar Kruti,Kalyani Nagar,1.2,Cr,"10,909 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Kalyani Nagar Pune
Blessed reality,AGENT,BHK,Apartment,Ramesh Hermes Heritage Phase 2,Yerawada,55,L,"9,166 / sq ft",Ready to move,Resale,1 BHK Property for Sale in Yerawada Pune
Blessed reality,AGENT,BHK,Apartment,Bramha F Residences,Wadgaon Sheri,1.98,Cr,"10,668 / sq ft",Ready to move,Resale,4 BHK Property for Sale in Wadgaon Sheri Pune
Blessed reality,AGENT,BHK,Apartment,Ramesh Hermes Heritage Phase 2,Yerawada,58,L,"9,062 / sq ft",Ready to move,Resale,1 BHK Property for Sale in Yerawada Pune
Blessed reality,AGENT,BHK,Apartment,Samarth Samarth Nagar,Wadgaon Sheri,70,L,"6,796 / sq ft",Under Construction,,2 BHK Property for Sale in Wadgaon Sheri Pune
Blessed reality,AGENT,BHK,Apartment,Raviraj Park Island,Yerawada,1.53,Cr,"9,272 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Yerawada Pune
Dwell Home Solustions,AGENT,BHK,Apartment,Shree Sharvil,Dhayari,60,L,"5,859 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Dhayari Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,89.66,L,"15,222 / sq ft",Under Construction,Possession by May 2023,2 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,89.66,L,"15,222 / sq ft",Under Construction,Possession by May 2023,2 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,99.82,L,"14,877 / sq ft",Under Construction,Possession by May 2023,2 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,99.82,L,"14,877 / sq ft",Under Construction,Possession by May 2023,2 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,89.66,L,"15,222 / sq ft",Under Construction,Possession by May 2023,2 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,1.45,Cr,"14,275 / sq ft",Under Construction,Possession by May 2023,3 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,99.82,L,"14,877 / sq ft",Under Construction,Possession by May 2023,2 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,1.32,Cr,"13,904 / sq ft",Under Construction,Possession by May 2023,3 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,1.45,Cr,"14,275 / sq ft",Under Construction,Possession by May 2023,3 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,1.32,Cr,"13,904 / sq ft",Under Construction,Possession by May 2023,3 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,93.95,L,"15,924 / sq ft",Under Construction,Possession by May 2023,2 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,93.95,L,"15,924 / sq ft",Under Construction,Possession by May 2023,2 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,76.09,L,"16,834 / sq ft",Under Construction,Possession by May 2023,2 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,76.09,L,"16,834 / sq ft",Under Construction,Possession by May 2023,2 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,1.37,Cr,"14,491 / sq ft",Under Construction,Possession by May 2023,3 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,1.37,Cr,"14,491 / sq ft",Under Construction,Possession by May 2023,3 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,72.4,L,"15,807 / sq ft",Under Construction,Possession by May 2023,2 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,72.4,L,"15,807 / sq ft",Under Construction,Possession by May 2023,2 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,1.54,Cr,"15,175 / sq ft",Under Construction,Possession by May 2023,3 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Goel Ganga Legend A4 And B1,Bavdhan,1.54,Cr,"15,175 / sq ft",Under Construction,Possession by May 2023,3 BHK Property for Sale in Bavdhan Pune
White Stone Realty,AGENT,BHK,Apartment,Mittal Brothers Sky High Towers,Hinjewadi,75.89,L,"9,254 / sq ft",Under Construction,Possession by Nov 2023,3 BHK Property for Sale in Hinjewadi Pune
White Stone Realty,AGENT,BHK,Apartment,Mittal Brothers Sky High Towers,Hinjewadi,78.88,L,"9,226 / sq ft",Under Construction,Possession by Nov 2023,3 BHK Property for Sale in Hinjewadi Pune
White Stone Realty,AGENT,BHK,Apartment,Mittal Brothers Sky High Towers,Hinjewadi,75.89,L,"9,254 / sq ft",Under Construction,Possession by Nov 2023,3 BHK Property for Sale in Hinjewadi Pune
White Stone Realty,AGENT,BHK,Apartment,Mittal Brothers Sky High Towers,Hinjewadi,75.89,L,"9,254 / sq ft",Under Construction,Possession by Nov 2023,3 BHK Property for Sale in Hinjewadi Pune
White Stone Realty,AGENT,BHK,Apartment,Mittal Brothers Sky High Towers,Hinjewadi,78.88,L,"9,226 / sq ft",Under Construction,Possession by Nov 2023,3 BHK Property for Sale in Hinjewadi Pune
White Stone Realty,AGENT,BHK,Apartment,Mittal Brothers Sky High Towers,Hinjewadi,78.88,L,"9,226 / sq ft",Under Construction,Possession by Nov 2023,3 BHK Property for Sale in Hinjewadi Pune
White Stone Realty,AGENT,BHK,Apartment,Mittal Brothers Sky High Towers,Hinjewadi,58.3,L,"9,328 / sq ft",Under Construction,Possession by Nov 2023,2 BHK Property for Sale in Hinjewadi Pune
White Stone Realty,AGENT,BHK,Apartment,Mittal Brothers Sky High Towers,Hinjewadi,58.3,L,"9,328 / sq ft",Under Construction,Possession by Nov 2023,2 BHK Property for Sale in Hinjewadi Pune
White Stone Realty,AGENT,BHK,Apartment,Mittal Brothers Sky High Towers,Hinjewadi,55.3,L,"9,372 / sq ft",Under Construction,Possession by Nov 2023,2 BHK Property for Sale in Hinjewadi Pune
White Stone Realty,AGENT,BHK,Apartment,Mittal Brothers Sky High Towers,Hinjewadi,55.3,L,"9,372 / sq ft",Under Construction,Possession by Nov 2023,2 BHK Property for Sale in Hinjewadi Pune
White Stone Realty,AGENT,BHK,Apartment,Kohinoor Coral,Hinjewadi,48.26,L,"9,791 / sq ft",Under Construction,Possession by Feb 2024,2 BHK Property for Sale in Hinjewadi Pune
White Stone Realty,AGENT,BHK,Apartment,Kohinoor Coral,Hinjewadi,48.26,L,"9,791 / sq ft",Under Construction,Possession by Feb 2024,2 BHK Property for Sale in Hinjewadi Pune
White Stone Realty,AGENT,BHK,Apartment,Kohinoor Coral,Hinjewadi,48.26,L,"9,791 / sq ft",Under Construction,Possession by Feb 2024,2 BHK Property for Sale in Hinjewadi Pune
White Stone Realty,AGENT,BHK,Apartment,Kohinoor Coral,Hinjewadi,48.26,L,"9,791 / sq ft",Under Construction,Possession by Feb 2024,2 BHK Property for Sale in Hinjewadi Pune
White Stone Realty,AGENT,BHK,Apartment,Kohinoor Coral,Hinjewadi,55.32,L,"9,880 / sq ft",Under Construction,Possession by Feb 2024,2 BHK Property for Sale in Hinjewadi Pune
White Stone Realty,AGENT,BHK,Apartment,Kohinoor Coral,Hinjewadi,55.32,L,"9,880 / sq ft",Under Construction,Possession by Feb 2024,2 BHK Property for Sale in Hinjewadi Pune
White Stone Realty,AGENT,BHK,Apartment,Kolte Patil Life Republic Sector R10 10th Avenue Universe Phase II,Mulshi,36.99,L,"8,203 / sq ft",Under Construction,Possession by Sep 2024,1 BHK Property for Sale in Mulshi Pune
White Stone Realty,AGENT,BHK,Apartment,Kolte Patil Life Republic Sector R10 10th Avenue Universe Phase II,Mulshi,52.79,L,"8,048 / sq ft",Under Construction,Possession by Sep 2024,2 BHK Property for Sale in Mulshi Pune
White Stone Realty,AGENT,BHK,Apartment,Kolte Patil Life Republic Sector R10 10th Avenue Universe Phase II,Mulshi,36.99,L,"8,203 / sq ft",Under Construction,Possession by Sep 2024,1 BHK Property for Sale in Mulshi Pune
White Stone Realty,AGENT,BHK,Apartment,Kolte Patil Life Republic Sector R10 10th Avenue Universe Phase II,Mulshi,36.99,L,"8,203 / sq ft",Under Construction,Possession by Sep 2024,1 BHK Property for Sale in Mulshi Pune
White Stone Realty,AGENT,BHK,Apartment,Kolte Patil Life Republic Sector R10 10th Avenue Universe Phase II,Mulshi,52.79,L,"8,048 / sq ft",Under Construction,Possession by Sep 2024,2 BHK Property for Sale in Mulshi Pune
White Stone Realty,AGENT,BHK,Apartment,Kolte Patil Life Republic Sector R10 10th Avenue Universe Phase II,Mulshi,52.79,L,"8,048 / sq ft",Under Construction,Possession by Sep 2024,2 BHK Property for Sale in Mulshi Pune
White Stone Realty,AGENT,BHK,Apartment,Kolte Patil Life Republic Sector R10 10th Avenue Universe Phase II,Mulshi,51.37,L,"9,174 / sq ft",Under Construction,Possession by Sep 2024,2 BHK Property for Sale in Mulshi Pune
White Stone Realty,AGENT,BHK,Apartment,Kolte Patil Life Republic Sector R10 10th Avenue Universe Phase II,Mulshi,51.37,L,"9,174 / sq ft",Under Construction,Possession by Sep 2024,2 BHK Property for Sale in Mulshi Pune
White Stone Realty,AGENT,BHK,Apartment,Kolte Patil Life Republic Sector R10 10th Avenue Universe Phase II,Mulshi,35.99,L,"9,160 / sq ft",Under Construction,Possession by Sep 2024,1 BHK Property for Sale in Mulshi Pune
White Stone Realty,AGENT,BHK,Apartment,Kolte Patil Life Republic Sector R10 10th Avenue Universe Phase II,Mulshi,35.99,L,"9,160 / sq ft",Under Construction,Possession by Sep 2024,1 BHK Property for Sale in Mulshi Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,88,L,"13,435 / sq ft",Under Construction,Possession by Aug 2027,2 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,88,L,"13,435 / sq ft",Under Construction,Possession by Aug 2027,2 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,45,L,"13,081 / sq ft",Under Construction,Possession by Aug 2027,1 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,45,L,"13,081 / sq ft",Under Construction,Possession by Aug 2027,1 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,88,L,"13,435 / sq ft",Under Construction,Possession by Aug 2027,2 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,88,L,"13,435 / sq ft",Under Construction,Possession by Aug 2027,2 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,45,L,"13,081 / sq ft",Under Construction,Possession by Aug 2027,1 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,45,L,"13,081 / sq ft",Under Construction,Possession by Aug 2027,1 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,91,L,"13,582 / sq ft",Under Construction,Possession by Aug 2027,2 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,91,L,"13,582 / sq ft",Under Construction,Possession by Aug 2027,2 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,89,L,"13,484 / sq ft",Under Construction,Possession by Aug 2027,2 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,89,L,"13,484 / sq ft",Under Construction,Possession by Aug 2027,2 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,92,L,"13,649 / sq ft",Under Construction,Possession by Aug 2027,2 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,92,L,"13,649 / sq ft",Under Construction,Possession by Aug 2027,2 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,1.22,Cr,"13,974 / sq ft",Under Construction,Possession by Aug 2027,3 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,1.22,Cr,"13,974 / sq ft",Under Construction,Possession by Aug 2027,3 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,1.32,Cr,"15,068 / sq ft",Under Construction,Possession by Aug 2027,3 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,1.32,Cr,"15,068 / sq ft",Under Construction,Possession by Aug 2027,3 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,60,L,"12,658 / sq ft",Under Construction,Possession by Aug 2027,1 BHK Property for Sale in Pimpri Pune
White Stone Realty,AGENT,BHK,Apartment,Mahindra Nestalgia,Pimpri,60,L,"12,658 / sq ft",Under Construction,Possession by Aug 2027,1 BHK Property for Sale in Pimpri Pune
Individual Agent,AGENT,BHK,Apartment,Shapoorji Pallonji Joyville Hadapsar Annexe,Manjari,60.5,L,"9,773 / sq ft",Under Construction,Possession by Jul 2024,2 BHK Property for Sale in Manjari Pune
Individual Agent,AGENT,BHK,Apartment,Majestique Ephelia Phase 1,Kondhwa,83.17,L,"7,500 / sq ft",Under Construction,Possession by Dec 2024,2 BHK Property for Sale in Kondhwa Pune
Individual Agent,AGENT,BHK,Apartment,Majestique Ephelia Phase 1,Kondhwa,1.15,Cr,"7,500 / sq ft",Under Construction,Possession by Dec 2024,2 BHK Property for Sale in Kondhwa Pune
Individual Agent,AGENT,BHK,Apartment,Majestique Ephelia Phase 1,Kondhwa,1.93,Cr,"7,500 / sq ft",Under Construction,Possession by Dec 2024,4 BHK Property for Sale in Kondhwa Pune
Individual Agent,AGENT,BHK,Apartment,Majestique Ephelia Phase 1,Kondhwa,96,L,"7,500 / sq ft",Under Construction,Possession by Dec 2024,2 BHK Property for Sale in Kondhwa Pune
Individual Agent,AGENT,BHK,Apartment,Majestique Ephelia Phase 1,Kondhwa,94.2,L,"7,500 / sq ft",Under Construction,Possession by Dec 2024,2 BHK Property for Sale in Kondhwa Pune
Individual Agent,AGENT,BHK,Apartment,Majestique Ephelia Phase 1,Kondhwa,1.29,Cr,"7,500 / sq ft",Under Construction,Possession by Dec 2024,3 BHK Property for Sale in Kondhwa Pune
S K Real Estate,AGENT,BHK,Independent Floor,,Kothrud,2.5,Cr,"9,259 / sq ft",Ready to move,North facing,4 BHK Property for Sale in Kothrud Pune
S K Real Estate,AGENT,BHK,Apartment,Krutika Apartment,Kothrud,1.7,Cr,"10,705 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Kothrud Pune
S K Real Estate,AGENT,BHK,Apartment,,Kothrud,1.3,Cr,"12,160 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Kothrud Pune
S K Real Estate,AGENT,BHK,Apartment,,Kothrud,90,L,"15,517 / sq ft",Ready to move,North facing,1 BHK Property for Sale in Kothrud Pune
S K Real Estate,AGENT,BHK,Apartment,,Kothrud,1.05,Cr,"10,769 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Kothrud Pune
S K Real Estate,AGENT,BHK,Apartment,,Karve Nagar,65,L,"10,000 / sq ft",Ready to move,East facing,1 BHK Property for Sale in Karve Nagar Pune
S K Real Estate,AGENT,BHK,Apartment,,Baner,1.1,Cr,"8,943 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Baner Pune
S K Real Estate,AGENT,BHK,Villa,,Sadashiv Peth,4.5,Cr,"15,000 / sq ft",Ready to move,East facing,4 BHK Property for Sale in Sadashiv Peth Pune
S K Real Estate,AGENT,BHK,Apartment,,Karve Nagar,92,L,"8,363 / sq ft",Ready to move,North facing,2 BHK Property for Sale in Karve Nagar Pune
S K Real Estate,AGENT,BHK,Apartment,,Kothrud,1.3,Cr,"12,380 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Kothrud Pune
S K Real Estate,AGENT,BHK,Apartment,,Ashok Nagar,3.2,Cr,"16,000 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Ashok Nagar Pune
S K Real Estate,AGENT,BHK,Apartment,,Kothrud,2.2,Cr,"14,175 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Kothrud Pune
S K Real Estate,AGENT,BHK,Apartment,,Kothrud,1.3,Cr,"10,833 / sq ft",Ready to move,North facing,2 BHK Property for Sale in Kothrud Pune
S K Real Estate,AGENT,BHK,Apartment,,Erandwane,4.05,Cr,"14,106 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Erandwane Pune
S K Real Estate,AGENT,BHK,Apartment,,Baner,2.3,Cr,"9,787 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Baner Pune
S K Real Estate,AGENT,BHK,Apartment,,Ashok Nagar,4.25,Cr,"19,318 / sq ft",Ready to move,East facing,4 BHK Property for Sale in Ashok Nagar Pune
S K Real Estate,AGENT,BHK,Independent Floor,,Kothrud,2.33,Cr,"13,134 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Kothrud Pune
S K Real Estate,AGENT,BHK,Apartment,,Balewadi,2.85,Cr,"10,815 / sq ft",Ready to move,East facing,4 BHK Property for Sale in Balewadi Pune
S K Real Estate,AGENT,BHK,Apartment,,Baner,1,Cr,"9,302 / sq ft",Ready to move,West facing,2 BHK Property for Sale in Baner Pune
S K Real Estate,AGENT,BHK,Apartment,,Ashok Nagar,2.75,Cr,"16,467 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Ashok Nagar Pune
S K Real Estate,AGENT,BHK,Apartment,,Kothrud,1.1,Cr,"11,201 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Kothrud Pune
S K Real Estate,AGENT,BHK,Apartment,,Ashok Nagar,2.6,Cr,"15,222 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Ashok Nagar Pune
S K Real Estate,AGENT,BHK,Apartment,,Ashok Nagar,2.2,Cr,"15,714 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Ashok Nagar Pune
S K Real Estate,AGENT,BHK,Apartment,Tejas Elysian Apartment,Baner,1.45,Cr,"11,600 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Baner Pune
S K Real Estate,AGENT,BHK,Apartment,,Karve Nagar,3,Cr,"16,853 / sq ft",Ready to move,East facing,4 BHK Property for Sale in Karve Nagar Pune
S K Real Estate,AGENT,BHK,Apartment,,Baner,1,Cr,"8,333 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Baner Pune
S K Real Estate,AGENT,BHK,Apartment,,Baner,1.35,Cr,"9,196 / sq ft",Ready to move,North facing,3 BHK Property for Sale in Baner Pune
S K Real Estate,AGENT,BHK,Apartment,Pride Valencia,Baner,1.75,Cr,"11,393 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Baner Pune
S K Real Estate,AGENT,BHK,Apartment,,Erandwane,2,Cr,"14,204 / sq ft",Ready to move,East facing,3 BHK Property for Sale in Erandwane Pune
S K Real Estate,AGENT,BHK,Apartment,,Shivaji Nagar,2,Cr,"16,906 / sq ft",Ready to move,North facing,2 BHK Property for Sale in Shivaji Nagar Pune
S K Real Estate,AGENT,BHK,Apartment,,Shivaji Nagar,12,Cr,"22,222 / sq ft",Ready to move,East facing,5 BHK Property for Sale in Shivaji Nagar Pune
S K Real Estate,AGENT,BHK,Apartment,Parth Srushti,Kothrud,1.3,Cr,"10,833 / sq ft",Ready to move,Resale,3 BHK Property for Sale in Kothrud Pune
S K Real Estate,AGENT,BHK,Apartment,,Kothrud,1.35,Cr,"13,274 / sq ft",Ready to move,North facing,3 BHK Property for Sale in Kothrud Pune
S K Real Estate,AGENT,BHK,Apartment,,Deccan Gymkhana,2.14,Cr,"15,357 / sq ft",Ready to move,East facing,2 BHK Property for Sale in Deccan Gymkhana Pune
S K Real Estate,AGENT,BHK,Apartment,,Shivaji Nagar,4.25,Cr,"13,560 / sq ft",Ready to move,West facing,4 BHK Property for Sale in Shivaji Nagar Pune
S K Real Estate,AGENT,BHK,Apartment,SRK Shree Suvarnaratna Gardens,Karve Nagar,1.15,Cr,"13,641 / sq ft",Ready to move,Resale,2 BHK Property for Sale in Karve Nagar Pune
S K Real Estate,AGENT,BHK,Apartment,Sai Sai Canary,Balewadi,1.46,Cr,"8,000 / sq ft",Ready to move,Resale,4 BHK Property for Sale in Balewadi Pune
